Sort,Complexity,Time
GnomeSort,37,64900
GnomeSort,38,74900
GnomeSort,39,80400
GnomeSort,380,327500
GnomeSort,381,399500
GnomeSort,382,306800
GnomeSort,383,395200
GnomeSort,384,343900
GnomeSort,385,469000
GnomeSort,386,465900
GnomeSort,387,439700
GnomeSort,388,312800
GnomeSort,389,500200
GnomeSort,40,94000
GnomeSort,41,80400
GnomeSort,42,80100
GnomeSort,43,96400
GnomeSort,44,95200
GnomeSort,45,87400
GnomeSort,46,101700
GnomeSort,47,133600
GnomeSort,48,105400
GnomeSort,49,107100
GnomeSort,2909,22290000
GnomeSort,390,349000
GnomeSort,391,522600
GnomeSort,392,524100
GnomeSort,393,604900
GnomeSort,394,350700
GnomeSort,395,351600
GnomeSort,396,325200
GnomeSort,2900,19199900
GnomeSort,397,435400
GnomeSort,398,375700
GnomeSort,399,352900
GnomeSort,2908,23761200
GnomeSort,2907,24605600
GnomeSort,2906,19490300
GnomeSort,50,170500
GnomeSort,2905,19467200
GnomeSort,51,90000
GnomeSort,2904,18563500
GnomeSort,52,138900
GnomeSort,2903,17902300
GnomeSort,53,173800
GnomeSort,2902,19452600
GnomeSort,54,235200
GnomeSort,2901,19485500
GnomeSort,55,157200
GnomeSort,56,182300
GnomeSort,57,224100
GnomeSort,58,196800
GnomeSort,59,171000
GnomeSort,2911,25788400
GnomeSort,2910,19447300
GnomeSort,2919,31562800
GnomeSort,2918,19037200
GnomeSort,60,170100
GnomeSort,2917,19385700
GnomeSort,61,409200
GnomeSort,2916,20035000
GnomeSort,62,175700
GnomeSort,2915,20820400
GnomeSort,63,212800
GnomeSort,2914,18654700
GnomeSort,64,177300
GnomeSort,2913,19265000
GnomeSort,65,238200
GnomeSort,2912,22138300
GnomeSort,66,160900
GnomeSort,67,220300
GnomeSort,68,259300
GnomeSort,69,312600
GnomeSort,2922,18220900
GnomeSort,2921,19836800
GnomeSort,2920,21073400
GnomeSort,70,283600
GnomeSort,2929,18886500
GnomeSort,71,197000
GnomeSort,2928,19460200
GnomeSort,72,244500
GnomeSort,2927,21456700
GnomeSort,73,311100
GnomeSort,2926,19344900
GnomeSort,74,274600
GnomeSort,2925,19287300
GnomeSort,75,263700
GnomeSort,2924,17993400
GnomeSort,76,247900
GnomeSort,2923,20519100
GnomeSort,77,464400
GnomeSort,78,228500
GnomeSort,79,271900
GnomeSort,1602,6298700
GnomeSort,2933,20320100
GnomeSort,1601,7853600
GnomeSort,2932,18728500
GnomeSort,1600,5639700
GnomeSort,2931,20301700
GnomeSort,2930,19540700
GnomeSort,80,352300
GnomeSort,81,282400
GnomeSort,1609,5589900
GnomeSort,82,328900
GnomeSort,1608,5748300
GnomeSort,2939,20754900
GnomeSort,83,524100
GnomeSort,1607,6242800
GnomeSort,2938,21314900
GnomeSort,84,276300
GnomeSort,1606,6549000
GnomeSort,2937,20056500
GnomeSort,85,273700
GnomeSort,1605,5735400
GnomeSort,2936,19065900
GnomeSort,86,307600
GnomeSort,1604,6528200
GnomeSort,2935,20134800
GnomeSort,87,359000
GnomeSort,1603,6608700
GnomeSort,2934,19446000
GnomeSort,88,440700
GnomeSort,89,301500
GnomeSort,1613,6267500
GnomeSort,2944,20417000
GnomeSort,1612,6641400
GnomeSort,2943,24310300
GnomeSort,1611,6038600
GnomeSort,2942,20303600
GnomeSort,1610,6050600
GnomeSort,2941,21597000
GnomeSort,2940,19924200
GnomeSort,90,76200
GnomeSort,91,70600
GnomeSort,92,114300
GnomeSort,93,102300
GnomeSort,1619,6314100
GnomeSort,94,74600
GnomeSort,1618,7191900
GnomeSort,2949,19750200
GnomeSort,95,78200
GnomeSort,1617,6579300
GnomeSort,2948,23046700
GnomeSort,96,79800
GnomeSort,1616,6307600
GnomeSort,2947,19972800
GnomeSort,97,62400
GnomeSort,1615,6366800
GnomeSort,2946,19655200
GnomeSort,98,46600
GnomeSort,1614,5679000
GnomeSort,2945,19955000
GnomeSort,99,105500
GnomeSort,1624,7753800
GnomeSort,2955,23856700
GnomeSort,1623,7325100
GnomeSort,2954,20975100
GnomeSort,1622,5622500
GnomeSort,2953,26998300
GnomeSort,1621,5899900
GnomeSort,2952,20069400
GnomeSort,1620,5487400
GnomeSort,2951,22549100
GnomeSort,2950,19987300
GnomeSort,1629,5760100
GnomeSort,1628,5730100
GnomeSort,2959,19439800
GnomeSort,1627,6488900
GnomeSort,2958,20531900
GnomeSort,1626,6867700
GnomeSort,2957,20642800
GnomeSort,1625,6484200
GnomeSort,2956,20027300
GnomeSort,1635,5531500
GnomeSort,2966,20428200
GnomeSort,1634,6561400
GnomeSort,2965,20340500
GnomeSort,1633,6156000
GnomeSort,2964,19879900
GnomeSort,1632,5851400
GnomeSort,2963,20733900
GnomeSort,1631,7004700
GnomeSort,2962,22143800
GnomeSort,1630,6052700
GnomeSort,2961,21967500
GnomeSort,2960,22138700
GnomeSort,1639,5892100
GnomeSort,1638,6223300
GnomeSort,2969,25956400
GnomeSort,1637,5525200
GnomeSort,2968,19790000
GnomeSort,1636,5618700
GnomeSort,2967,21282200
GnomeSort,2980,19860000
GnomeSort,1646,6137100
GnomeSort,2977,20300800
GnomeSort,1645,6930000
GnomeSort,2976,19989900
GnomeSort,1644,6752800
GnomeSort,2975,20837300
GnomeSort,1643,5699400
GnomeSort,2974,25907500
GnomeSort,1642,9118000
GnomeSort,2973,22588200
GnomeSort,1641,6395500
GnomeSort,2972,22003100
GnomeSort,1640,6115200
GnomeSort,2971,21345000
GnomeSort,2970,25945000
GnomeSort,1649,6327500
GnomeSort,1648,6298800
GnomeSort,2979,20777000
GnomeSort,1647,6938900
GnomeSort,2978,21008900
GnomeSort,1660,6733100
GnomeSort,2991,20718100
GnomeSort,2990,20664700
GnomeSort,1657,7886800
GnomeSort,2504,18257100
GnomeSort,2988,22310900
GnomeSort,1656,6129000
GnomeSort,2503,16581800
GnomeSort,2987,23750100
GnomeSort,1655,6023100
GnomeSort,2502,15100600
GnomeSort,2986,20180400
GnomeSort,1654,6064900
GnomeSort,2501,23175500
GnomeSort,2985,26273400
GnomeSort,1653,6365600
GnomeSort,2500,13618700
GnomeSort,2984,23079300
GnomeSort,1652,6174900
GnomeSort,2983,19745600
GnomeSort,1651,6265400
GnomeSort,2982,26953400
GnomeSort,1650,6183400
GnomeSort,2981,22393000
GnomeSort,2509,17714000
GnomeSort,2508,13635600
GnomeSort,2507,19607400
GnomeSort,1659,5724000
GnomeSort,2506,13541400
GnomeSort,1658,6997300
GnomeSort,2505,16147700
GnomeSort,2989,21327500
GnomeSort,1671,5887400
GnomeSort,1670,6276000
GnomeSort,1668,5875300
GnomeSort,2515,25072900
GnomeSort,2999,28968700
GnomeSort,1667,5783500
GnomeSort,2514,13642300
GnomeSort,2998,44422300
GnomeSort,1666,5802300
GnomeSort,2513,17208700
GnomeSort,2997,24009700
GnomeSort,1665,5782100
GnomeSort,2512,17343900
GnomeSort,2996,24748300
GnomeSort,1664,6375100
GnomeSort,2511,14544800
GnomeSort,2995,22126500
GnomeSort,1663,5784400
GnomeSort,2510,14166200
GnomeSort,2994,25304300
GnomeSort,1662,6057300
GnomeSort,2993,20017200
GnomeSort,1661,6288800
GnomeSort,2992,21711000
GnomeSort,2519,15646500
GnomeSort,2518,13842100
GnomeSort,2517,22284200
GnomeSort,1669,6007200
GnomeSort,2516,15674000
GnomeSort,1682,14057600
GnomeSort,1681,7677100
GnomeSort,1680,6534700
GnomeSort,1679,9365100
GnomeSort,2526,16204100
GnomeSort,1678,9806600
GnomeSort,2525,16361100
GnomeSort,1677,8173700
GnomeSort,2524,14715700
GnomeSort,1676,6935500
GnomeSort,2523,16335800
GnomeSort,1675,7235200
GnomeSort,2522,19689000
GnomeSort,1674,7188800
GnomeSort,2521,15624400
GnomeSort,1673,7795000
GnomeSort,2520,13729800
GnomeSort,1672,6323400
GnomeSort,2529,15756900
GnomeSort,2528,14993200
GnomeSort,2527,15791500
GnomeSort,1693,6344100
GnomeSort,2540,14630600
GnomeSort,1692,6156800
GnomeSort,1691,6059300
GnomeSort,1690,7193000
GnomeSort,1206,3588100
GnomeSort,2537,15351000
GnomeSort,1205,3950400
GnomeSort,1689,7296200
GnomeSort,2536,15502800
GnomeSort,1204,3396200
GnomeSort,1688,6083200
GnomeSort,2535,16387900
GnomeSort,1203,2860900
GnomeSort,1687,6708600
GnomeSort,2534,18545400
GnomeSort,1202,3633400
GnomeSort,1686,6454400
GnomeSort,2533,15665600
GnomeSort,1201,3113700
GnomeSort,1685,6724900
GnomeSort,2532,14375900
GnomeSort,1200,3818300
GnomeSort,1684,9237200
GnomeSort,2531,17917800
GnomeSort,1683,9310100
GnomeSort,2530,21119200
GnomeSort,1209,3302800
GnomeSort,1208,3527800
GnomeSort,2539,16973600
GnomeSort,1207,4167500
GnomeSort,2538,15843800
GnomeSort,1220,4110400
GnomeSort,2551,17967600
GnomeSort,2550,15128800
GnomeSort,1217,3618900
GnomeSort,2548,16739600
GnomeSort,1216,3617000
GnomeSort,2547,17480600
GnomeSort,1215,3629700
GnomeSort,1699,6263700
GnomeSort,2546,14753700
GnomeSort,1214,3563000
GnomeSort,1698,6169300
GnomeSort,2545,22910300
GnomeSort,1213,3867700
GnomeSort,1697,6397000
GnomeSort,2544,18915900
GnomeSort,1212,3884800
GnomeSort,1696,6201300
GnomeSort,2543,18631700
GnomeSort,1211,3619000
GnomeSort,1695,6407900
GnomeSort,2542,15102100
GnomeSort,1210,3332000
GnomeSort,1694,6558500
GnomeSort,2541,19514900
GnomeSort,1219,3952500
GnomeSort,1218,3994200
GnomeSort,2549,16540400
GnomeSort,1231,3159300
GnomeSort,2562,14457300
GnomeSort,1230,3310600
GnomeSort,2561,15550800
GnomeSort,2560,14894200
GnomeSort,1228,3692900
GnomeSort,2559,15398400
GnomeSort,1227,3347800
GnomeSort,2558,14748600
GnomeSort,1226,3534200
GnomeSort,2557,19346300
GnomeSort,1225,4290700
GnomeSort,2556,16289500
GnomeSort,1224,3230100
GnomeSort,2555,17555900
GnomeSort,1223,3320900
GnomeSort,2554,15061000
GnomeSort,1222,3662700
GnomeSort,2553,15713200
GnomeSort,1221,3692500
GnomeSort,2552,15933400
GnomeSort,800,1503000
GnomeSort,801,1599300
GnomeSort,802,1712800
GnomeSort,803,1375700
GnomeSort,804,1406000
GnomeSort,805,1481600
GnomeSort,806,1681400
GnomeSort,807,1394300
GnomeSort,1229,3080300
GnomeSort,808,2215800
GnomeSort,809,1567400
GnomeSort,1242,3956400
GnomeSort,2573,17683500
GnomeSort,1241,3244800
GnomeSort,2572,19144400
GnomeSort,1240,3232800
GnomeSort,2571,19820500
GnomeSort,2570,17957400
GnomeSort,1239,3440600
GnomeSort,1238,3822300
GnomeSort,2569,14664700
GnomeSort,1237,3493500
GnomeSort,2568,16141200
GnomeSort,1236,3994700
GnomeSort,2567,14181300
GnomeSort,1235,3382300
GnomeSort,2566,19772200
GnomeSort,1234,3216100
GnomeSort,2565,14448100
GnomeSort,1233,3305500
GnomeSort,2564,14342400
GnomeSort,810,1735800
GnomeSort,1232,3120400
GnomeSort,2563,15578300
GnomeSort,811,2156600
GnomeSort,812,1383700
GnomeSort,813,1473300
GnomeSort,814,2269400
GnomeSort,815,1958200
GnomeSort,816,2126700
GnomeSort,817,2081300
GnomeSort,818,1566700
GnomeSort,819,1609000
GnomeSort,1253,4002400
GnomeSort,2100,9431100
GnomeSort,2584,16626900
GnomeSort,1252,4005600
GnomeSort,2583,15149700
GnomeSort,1251,4040100
GnomeSort,2582,15150800
GnomeSort,1250,4131800
GnomeSort,2581,18218800
GnomeSort,2580,18823400
GnomeSort,1249,3703800
GnomeSort,1248,4235700
GnomeSort,2579,15345400
GnomeSort,1247,3210900
GnomeSort,2578,16648300
GnomeSort,1246,3422200
GnomeSort,2577,16123300
GnomeSort,1245,3557500
GnomeSort,2576,15819700
GnomeSort,820,1763900
GnomeSort,1244,3845700
GnomeSort,2575,17025400
GnomeSort,821,1531700
GnomeSort,1243,4861400
GnomeSort,2574,18675000
GnomeSort,822,1553100
GnomeSort,823,1761500
GnomeSort,824,1916200
GnomeSort,825,1698100
GnomeSort,826,1895500
GnomeSort,827,1757000
GnomeSort,828,1554500
GnomeSort,829,1776000
GnomeSort,1264,4099300
GnomeSort,2111,9467100
GnomeSort,2595,16153900
GnomeSort,1263,3650600
GnomeSort,2110,9916900
GnomeSort,2594,20152200
GnomeSort,1262,3622000
GnomeSort,2593,18088600
GnomeSort,1261,4135900
GnomeSort,2592,15874800
GnomeSort,1260,4037400
GnomeSort,2591,18162300
GnomeSort,2590,17729000
GnomeSort,2108,12307200
GnomeSort,2107,11667800
GnomeSort,1259,3556600
GnomeSort,2106,9866900
GnomeSort,1258,3499300
GnomeSort,2105,10741700
GnomeSort,2589,15399100
GnomeSort,1257,3696200
GnomeSort,2104,12080100
GnomeSort,2588,16095800
GnomeSort,830,1586500
GnomeSort,1256,3581400
GnomeSort,2103,10560800
GnomeSort,2587,19987900
GnomeSort,831,1470700
GnomeSort,1255,4168100
GnomeSort,2102,9263500
GnomeSort,2586,21973100
GnomeSort,832,1885100
GnomeSort,1254,4280600
GnomeSort,2101,13284800
GnomeSort,2585,15224500
GnomeSort,833,1590900
GnomeSort,834,2382300
GnomeSort,835,1480300
GnomeSort,836,1495100
GnomeSort,837,1506700
GnomeSort,838,2084800
GnomeSort,839,2725300
GnomeSort,2109,11703300
GnomeSort,1275,4254300
GnomeSort,2122,10285700
GnomeSort,1274,3516800
GnomeSort,2121,10169200
GnomeSort,1273,3811800
GnomeSort,2120,11871200
GnomeSort,1272,3486800
GnomeSort,1271,3466600
GnomeSort,1270,3715900
GnomeSort,2119,14933700
GnomeSort,2118,10656700
GnomeSort,2117,10505800
GnomeSort,1269,3661200
GnomeSort,2116,9750400
GnomeSort,840,1674000
GnomeSort,1268,3799400
GnomeSort,2115,11467300
GnomeSort,2599,15517500
GnomeSort,841,1477700
GnomeSort,1267,3728800
GnomeSort,2114,13649500
GnomeSort,2598,16374500
GnomeSort,842,1515800
GnomeSort,1266,3687100
GnomeSort,2113,10211700
GnomeSort,2597,18948500
GnomeSort,843,1821000
GnomeSort,1265,4050500
GnomeSort,2112,9730300
GnomeSort,2596,15698500
GnomeSort,844,1494800
GnomeSort,845,1551100
GnomeSort,846,1606000
GnomeSort,847,1636400
GnomeSort,848,1627900
GnomeSort,849,1628500
GnomeSort,1286,3719700
GnomeSort,2133,10482800
GnomeSort,1285,3566500
GnomeSort,2132,9696900
GnomeSort,1284,7805300
GnomeSort,2131,9982400
GnomeSort,1283,3526100
GnomeSort,2130,9548000
GnomeSort,1282,3733800
GnomeSort,1281,4015600
GnomeSort,1280,3866200
GnomeSort,2129,13625100
GnomeSort,2128,10623800
GnomeSort,850,1726000
GnomeSort,2127,13973900
GnomeSort,851,1594100
GnomeSort,1279,3766000
GnomeSort,2126,9977000
GnomeSort,852,1674800
GnomeSort,1278,3523700
GnomeSort,2125,14796700
GnomeSort,853,1744500
GnomeSort,1277,3778600
GnomeSort,2124,9769400
GnomeSort,854,2414000
GnomeSort,1276,4019700
GnomeSort,2123,14302200
GnomeSort,855,1571500
GnomeSort,856,1725000
GnomeSort,857,1840200
GnomeSort,858,2012700
GnomeSort,859,1897400
GnomeSort,1297,3544700
GnomeSort,2144,14830700
GnomeSort,1296,3942400
GnomeSort,2143,12663900
GnomeSort,1295,3510900
GnomeSort,2142,11706300
GnomeSort,1294,3592300
GnomeSort,2141,13942700
GnomeSort,1293,3949100
GnomeSort,2140,10071800
GnomeSort,1292,3710800
GnomeSort,1291,4145200
GnomeSort,1290,3928700
GnomeSort,860,2039300
GnomeSort,2139,9716800
GnomeSort,861,2275600
GnomeSort,2138,10222100
GnomeSort,862,1824600
GnomeSort,2137,11018200
GnomeSort,863,1564800
GnomeSort,1289,3818600
GnomeSort,2136,10717100
GnomeSort,864,2021800
GnomeSort,1288,3926800
GnomeSort,2135,12441000
GnomeSort,865,1678900
GnomeSort,1287,3657600
GnomeSort,2134,13698500
GnomeSort,866,1580200
GnomeSort,867,1742300
GnomeSort,868,1857900
GnomeSort,869,2218500
GnomeSort,2155,14850500
GnomeSort,2154,14344000
GnomeSort,2153,9933300
GnomeSort,3000,20630100
GnomeSort,2152,10175700
GnomeSort,2151,10930400
GnomeSort,2150,11572700
GnomeSort,870,2274500
GnomeSort,871,2583800
GnomeSort,872,1847900
GnomeSort,2149,11355300
GnomeSort,873,1761900
GnomeSort,2148,11380700
GnomeSort,874,1621200
GnomeSort,2147,10858700
GnomeSort,875,1768300
GnomeSort,1299,3777600
GnomeSort,2146,9854700
GnomeSort,876,1615800
GnomeSort,1298,4582500
GnomeSort,2145,9987500
GnomeSort,877,1985300
GnomeSort,878,1742900
GnomeSort,879,1578200
GnomeSort,2166,9932800
GnomeSort,2165,9884600
GnomeSort,2164,10557900
GnomeSort,2163,9948800
GnomeSort,2162,13257700
GnomeSort,2161,19551800
GnomeSort,2160,11869000
GnomeSort,880,1623900
GnomeSort,881,1665100
GnomeSort,882,1729600
GnomeSort,883,2034200
GnomeSort,400,415500
GnomeSort,884,1723100
GnomeSort,2159,10740900
GnomeSort,401,446100
GnomeSort,885,1971700
GnomeSort,2158,12620100
GnomeSort,402,407100
GnomeSort,886,1909400
GnomeSort,2157,11297400
GnomeSort,403,602900
GnomeSort,887,1748400
GnomeSort,2156,10850600
GnomeSort,404,393000
GnomeSort,888,2016000
GnomeSort,405,388800
GnomeSort,889,2193900
GnomeSort,406,349200
GnomeSort,407,357500
GnomeSort,408,510000
GnomeSort,409,521100
GnomeSort,2177,12681700
GnomeSort,2176,12598500
GnomeSort,2175,12547100
GnomeSort,2174,12769600
GnomeSort,2173,10145600
GnomeSort,2172,10653600
GnomeSort,2171,9870800
GnomeSort,890,1918500
GnomeSort,2170,11031500
GnomeSort,891,2011700
GnomeSort,892,2029600
GnomeSort,893,1977700
GnomeSort,410,787400
GnomeSort,894,2340200
GnomeSort,411,377300
GnomeSort,895,1948800
GnomeSort,412,555300
GnomeSort,896,1901200
GnomeSort,2169,10610900
GnomeSort,413,426100
GnomeSort,897,3211200
GnomeSort,2168,10845700
GnomeSort,414,392300
GnomeSort,898,2768800
GnomeSort,2167,12211100
GnomeSort,415,430600
GnomeSort,899,1802900
GnomeSort,416,436300
GnomeSort,417,380300
GnomeSort,418,435600
GnomeSort,419,377500
GnomeSort,2180,10667600
GnomeSort,2188,11139900
GnomeSort,2187,11019700
GnomeSort,2186,11157700
GnomeSort,2185,10115100
GnomeSort,2184,9913600
GnomeSort,2183,12617600
GnomeSort,2182,10994200
GnomeSort,2181,9868800
GnomeSort,420,553100
GnomeSort,421,505100
GnomeSort,422,476200
GnomeSort,423,482100
GnomeSort,424,483000
GnomeSort,2179,11306300
GnomeSort,425,533000
GnomeSort,2178,11194500
GnomeSort,426,509400
GnomeSort,427,439800
GnomeSort,428,709400
GnomeSort,429,495600
GnomeSort,2191,10154700
GnomeSort,2190,10756500
GnomeSort,2199,10690000
GnomeSort,2198,11303600
GnomeSort,2197,12234900
GnomeSort,2196,14022400
GnomeSort,2195,14583100
GnomeSort,2194,10402900
GnomeSort,2193,10688900
GnomeSort,2192,10214800
GnomeSort,430,507400
GnomeSort,431,469900
GnomeSort,432,498200
GnomeSort,433,706900
GnomeSort,434,664500
GnomeSort,435,442500
GnomeSort,436,413900
GnomeSort,2189,10123100
GnomeSort,437,467600
GnomeSort,438,459400
GnomeSort,439,418500
GnomeSort,440,768000
GnomeSort,441,472200
GnomeSort,442,473800
GnomeSort,443,472900
GnomeSort,444,563400
GnomeSort,445,738100
GnomeSort,446,554200
GnomeSort,447,542800
GnomeSort,448,452200
GnomeSort,449,550000
GnomeSort,450,460300
GnomeSort,451,464200
GnomeSort,452,451700
GnomeSort,453,500000
GnomeSort,454,500000
GnomeSort,455,571700
GnomeSort,456,570800
GnomeSort,457,501700
GnomeSort,458,574600
GnomeSort,459,507100
GnomeSort,460,684800
GnomeSort,461,594800
GnomeSort,462,449800
GnomeSort,463,458900
GnomeSort,464,454900
GnomeSort,465,497600
GnomeSort,466,634100
GnomeSort,467,733400
GnomeSort,468,460300
GnomeSort,469,518300
GnomeSort,470,604100
GnomeSort,471,546100
GnomeSort,472,690100
GnomeSort,473,590400
GnomeSort,474,592400
GnomeSort,475,715300
GnomeSort,476,510800
GnomeSort,477,653300
GnomeSort,478,474400
GnomeSort,479,537000
GnomeSort,480,533700
GnomeSort,481,552300
GnomeSort,482,568200
GnomeSort,483,623300
GnomeSort,484,619700
GnomeSort,485,611300
GnomeSort,486,551700
GnomeSort,487,491400
GnomeSort,488,678200
GnomeSort,489,547500
GnomeSort,490,680600
GnomeSort,491,694600
GnomeSort,492,873400
GnomeSort,493,791000
GnomeSort,494,646200
GnomeSort,495,584700
GnomeSort,496,773300
GnomeSort,497,696200
GnomeSort,498,1329400
GnomeSort,499,598000
GnomeSort,1701,8587000
GnomeSort,1700,6043400
GnomeSort,1709,6396100
GnomeSort,1708,6629900
GnomeSort,1707,6582700
GnomeSort,1706,8160400
GnomeSort,1705,6244900
GnomeSort,1704,5960100
GnomeSort,1703,5961500
GnomeSort,1702,6096900
GnomeSort,1712,7270900
GnomeSort,1711,6107200
GnomeSort,1710,6354100
GnomeSort,1719,6473200
GnomeSort,1718,8071200
GnomeSort,1717,6980800
GnomeSort,1716,6063500
GnomeSort,1715,7148600
GnomeSort,1714,6550500
GnomeSort,1713,8969900
GnomeSort,1723,9059900
GnomeSort,1722,7533900
GnomeSort,1721,7627800
GnomeSort,1720,7172100
GnomeSort,1729,8671600
GnomeSort,1728,7526400
GnomeSort,1727,9968100
GnomeSort,1726,6675200
GnomeSort,1725,9028100
GnomeSort,1724,6549000
GnomeSort,1734,7209000
GnomeSort,1733,8873100
GnomeSort,1732,6281900
GnomeSort,1731,7296400
GnomeSort,1730,8794100
GnomeSort,1739,7029500
GnomeSort,1738,6329700
GnomeSort,1737,6669100
GnomeSort,1736,7871100
GnomeSort,1735,6627700
GnomeSort,1745,6566300
GnomeSort,1744,6572700
GnomeSort,1743,6963400
GnomeSort,1742,6726300
GnomeSort,1741,6299500
GnomeSort,1740,9799200
GnomeSort,1749,7505300
GnomeSort,1748,7604900
GnomeSort,1747,9050700
GnomeSort,1746,9018200
GnomeSort,1756,9849000
GnomeSort,2603,17966300
GnomeSort,1755,6963100
GnomeSort,2602,15794900
GnomeSort,1754,8138300
GnomeSort,2601,16346700
GnomeSort,1753,8130500
GnomeSort,2600,23256500
GnomeSort,1752,7144400
GnomeSort,1751,7577100
GnomeSort,1750,7503200
GnomeSort,2609,16433000
GnomeSort,2608,17763200
GnomeSort,2607,14532400
GnomeSort,1759,7223000
GnomeSort,2606,15788200
GnomeSort,1758,9968800
GnomeSort,2605,15939000
GnomeSort,1757,7527400
GnomeSort,2604,14575600
GnomeSort,1770,7863100
GnomeSort,1767,6475000
GnomeSort,2614,15876700
GnomeSort,1766,9298200
GnomeSort,2613,16068200
GnomeSort,1765,10320700
GnomeSort,2612,16308700
GnomeSort,1764,6805700
GnomeSort,2611,20850900
GnomeSort,1763,8208000
GnomeSort,2610,16633200
GnomeSort,1762,7555800
GnomeSort,1761,9837400
GnomeSort,1760,7486800
GnomeSort,2619,19705700
GnomeSort,2618,15634300
GnomeSort,2617,20855900
GnomeSort,1769,7212900
GnomeSort,2616,18538700
GnomeSort,1768,7395000
GnomeSort,2615,15167900
GnomeSort,1781,11283100
GnomeSort,1780,10815500
GnomeSort,1778,6911200
GnomeSort,2625,15895000
GnomeSort,1777,7179200
GnomeSort,2624,16445600
GnomeSort,1776,7838400
GnomeSort,2623,15707600
GnomeSort,1775,7350800
GnomeSort,2622,21739300
GnomeSort,1774,6743400
GnomeSort,2621,16333700
GnomeSort,1773,8495300
GnomeSort,2620,20268800
GnomeSort,1772,8165400
GnomeSort,1771,7698700
GnomeSort,2629,21330500
GnomeSort,2628,16140200
GnomeSort,2627,22629300
GnomeSort,1779,6620900
GnomeSort,2626,15870300
GnomeSort,1792,9347500
GnomeSort,1791,7466600
GnomeSort,1790,6666500
GnomeSort,1305,3757300
GnomeSort,1789,7148100
GnomeSort,2636,17746800
GnomeSort,1304,3799200
GnomeSort,1788,9869400
GnomeSort,2635,15913700
GnomeSort,1303,3846800
GnomeSort,1787,7253900
GnomeSort,2634,16116800
GnomeSort,1302,3626400
GnomeSort,1786,7157500
GnomeSort,2633,17679700
GnomeSort,1301,3710500
GnomeSort,1785,7063600
GnomeSort,2632,19294900
GnomeSort,1300,3581400
GnomeSort,1784,7004100
GnomeSort,2631,15432600
GnomeSort,1783,6703500
GnomeSort,2630,22269100
GnomeSort,1782,7116900
GnomeSort,1309,4119500
GnomeSort,1308,4192600
GnomeSort,2639,17853500
GnomeSort,1307,3903600
GnomeSort,2638,16082800
GnomeSort,1306,3629200
GnomeSort,2637,15649800
GnomeSort,2650,15854200
GnomeSort,1316,3831900
GnomeSort,2647,16553100
GnomeSort,1315,3804900
GnomeSort,1799,7057300
GnomeSort,2646,19382000
GnomeSort,1314,3941900
GnomeSort,1798,6912500
GnomeSort,2645,17025500
GnomeSort,1313,4658500
GnomeSort,1797,9407300
GnomeSort,2644,18127200
GnomeSort,1312,4044400
